Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	QVAR [LSB]	
18987545	-22	1962	-7819	-2.684	239.364	-953.918	-3	4	-5	-0.420	0.560	-0.700	-351	23.629	224	
18988549	-36	1955	-7813	-4.392	238.510	-953.186	-4	3	-4	-0.560	0.420	-0.560	-351	23.629	224	
18989553	-44	1959	-7820	-5.368	238.998	-954.040	-5	3	-5	-0.700	0.420	-0.700	-351	23.629	224	
18990556	-28	1940	-7810	-3.416	236.680	-952.820	-5	2	-4	-0.700	0.280	-0.560	-351	23.629	228	
18991559	-35	1952	-7812	-4.270	238.144	-953.064	-6	2	-5	-0.840	0.280	-0.700	-351	23.629	228	
18992563	-22	1969	-7823	-2.684	240.218	-954.406	-6	2	-5	-0.840	0.280	-0.700	-351	23.629	228	
18993566	-20	1951	-7791	-2.440	238.022	-950.502	-6	2	-4	-0.840	0.280	-0.560	-351	23.629	228	
18994569	-41	1969	-7809	-5.002	240.218	-952.698	-6	2	-4	-0.840	0.280	-0.560	-351	23.629	256	
18995573	-48	1970	-7818	-5.856	240.340	-953.796	-6	1	-5	-0.840	0.140	-0.700	-351	23.629	256	
18996577	-33	1949	-7812	-4.026	237.778	-953.064	-6	2	-5	-0.840	0.280	-0.700	-342	23.664	256	
18997580	-61	1983	-7797	-7.442	241.926	-951.234	-7	2	-5	-0.980	0.280	-0.700	-342	23.664	256	
18998583	-61	1962	-7806	-7.442	239.364	-952.332	-7	2	-4	-0.980	0.280	-0.560	-342	23.664	300	
18999587	-34	1964	-7793	-4.148	239.608	-950.746	-5	1	-5	-0.700	0.140	-0.700	-342	23.664	300	
19000590	-47	1985	-7792	-5.734	242.170	-950.624	-6	2	-5	-0.840	0.280	-0.700	-342	23.664	300	
19001593	-31	1965	-7824	-3.782	239.730	-954.528	-8	2	-5	-1.120	0.280	-0.700	-342	23.664	300	
19002597	-21	1953	-7807	-2.562	238.266	-952.454	-7	1	-5	-0.980	0.140	-0.700	-342	23.664	244	
19003601	-35	1966	-7790	-4.270	239.852	-950.380	-6	1	-5	-0.840	0.140	-0.700	-342	23.664	244	
19004604	-49	1986	-7803	-5.978	242.292	-951.966	-6	1	-6	-0.840	0.140	-0.840	-342	23.664	244	
19005607	-42	1969	-7801	-5.124	240.218	-951.722	-6	1	-5	-0.840	0.140	-0.700	-342	23.664	244	
19006611	-24	1971	-7814	-2.928	240.462	-953.308	-8	1	-6	-1.120	0.140	-0.840	-342	23.664	256	
19007614	-45	1997	-7794	-5.490	243.634	-950.868	-8	1	-5	-1.120	0.140	-0.700	-342	23.664	256	
19008617	-35	1970	-7800	-4.270	240.340	-951.600	-5	1	-6	-0.700	0.140	-0.840	-342	23.664	256	
19009621	-52	2007	-7794	-6.344	244.854	-950.868	-6	0	-6	-0.840	0.000	-0.840	-342	23.664	256	
19010625	-42	1990	-7793	-5.124	242.780	-950.746	-7	0	-5	-0.980	0.000	-0.700	-342	23.664	216	
19011628	-42	1981	-7801	-5.124	241.682	-951.722	-8	-1	-5	-1.120	-0.140	-0.700	-342	23.664	216	
19012631	-42	1986	-7801	-5.124	242.292	-951.722	-7	0	-5	-0.980	0.000	-0.700	-351	23.629	216	
19013635	-41	1970	-7797	-5.002	240.340	-951.234	-8	0	-5	-1.120	0.000	-0.700	-351	23.629	216	
19014638	-39	2007	-7801	-4.758	244.854	-951.722	-7	-1	-5	-0.980	-0.140	-0.700	-351	23.629	220	
19015641	-32	2012	-7810	-3.904	245.464	-952.820	-9	0	-5	-1.260	0.000	-0.700	-351	23.629	220	
19016645	-51	1990	-7794	-6.222	242.780	-950.868	-8	-1	-5	-1.120	-0.140	-0.700	-351	23.629	220	
19017649	-44	1986	-7794	-5.368	242.292	-950.868	-6	0	-4	-0.840	0.000	-0.560	-351	23.629	220	
19018652	-67	2001	-7811	-8.174	244.122	-952.942	-8	-1	-5	-1.120	-0.140	-0.700	-351	23.629	216	
19019655	-60	1992	-7811	-7.320	243.024	-952.942	-8	-2	-6	-1.120	-0.280	-0.840	-351	23.629	216	
19020659	-59	2009	-7806	-7.198	245.098	-952.332	-8	-2	-5	-1.120	-0.280	-0.700	-351	23.629	216	
19021662	-69	2004	-7798	-8.418	244.488	-951.356	-7	-1	-4	-0.980	-0.140	-0.560	-351	23.629	216	
19022665	-65	2019	-7799	-7.930	246.318	-951.478	-8	-1	-4	-1.120	-0.140	-0.560	-351	23.629	248	
19023669	-53	2012	-7804	-6.466	245.464	-952.088	-9	-1	-5	-1.260	-0.140	-0.700	-351	23.629	248	
19024673	-76	2007	-7820	-9.272	244.854	-954.040	-8	-2	-5	-1.120	-0.280	-0.700	-351	23.629	248	
19025676	-73	2019	-7795	-8.906	246.318	-950.990	-8	-3	-5	-1.120	-0.420	-0.700	-351	23.629	248	
19026679	-68	2016	-7810	-8.296	245.952	-952.820	-7	-2	-4	-0.980	-0.280	-0.560	-351	23.629	216	
19027683	-69	2025	-7805	-8.418	247.050	-952.210	-8	-2	-4	-1.120	-0.280	-0.560	-351	23.629	216	
19028687	-92	2034	-7788	-11.224	248.148	-950.136	-9	-2	-5	-1.260	-0.280	-0.700	-347	23.645	216	
19029690	-69	2019	-7814	-8.418	246.318	-953.308	-8	1	-5	-1.120	0.140	-0.700	-347	23.645	216	
19030693	-73	2026	-7807	-8.906	247.172	-952.454	-8	-1	-4	-1.120	-0.140	-0.560	-347	23.645	228	
19031697	-81	2010	-7804	-9.882	245.220	-952.088	-8	-2	-4	-1.120	-0.280	-0.560	-347	23.645	228	
19032700	-71	2032	-7807	-8.662	247.904	-952.454	-6	-1	-4	-0.840	-0.140	-0.560	-347	23.645	228	
19033703	-81	2008	-7802	-9.882	244.976	-951.844	-8	-3	-4	-1.120	-0.420	-0.560	-347	23.645	228	
19034707	-85	2024	-7792	-10.370	246.928	-950.624	-8	-2	-4	-1.120	-0.280	-0.560	-347	23.645	292	
19035711	-94	2033	-7818	-11.468	248.026	-953.796	-8	0	-4	-1.120	0.000	-0.560	-347	23.645	292	
19036714	-96	2010	-7816	-11.712	245.220	-953.552	-8	-1	-5	-1.120	-0.140	-0.700	-347	23.645	292	
19037717	-95	2015	-7818	-11.590	245.830	-953.796	-9	-2	-4	-1.260	-0.280	-0.560	-347	23.645	292	
19038721	-67	2024	-7782	-8.174	246.928	-949.404	-9	-1	-3	-1.260	-0.140	-0.420	-347	23.645	244	
19039724	-71	2033	-7816	-8.662	248.026	-953.552	-9	-1	-4	-1.260	-0.140	-0.560	-347	23.645	244	
19040727	-81	2046	-7820	-9.882	249.612	-954.040	-9	-1	-4	-1.260	-0.140	-0.560	-347	23.645	244	
19041731	-101	2034	-7809	-12.322	248.148	-952.698	-9	-1	-4	-1.260	-0.140	-0.560	-347	23.645	244	
19042735	-88	2024	-7807	-10.736	246.928	-952.454	-8	-1	-3	-1.120	-0.140	-0.420	-347	23.645	184	
19043738	-81	2054	-7820	-9.882	250.588	-954.040	-8	-2	-4	-1.120	-0.280	-0.560	-347	23.645	184	
19044741	-85	2036	-7807	-10.370	248.392	-952.454	-9	-1	-3	-1.260	-0.140	-0.420	-347	23.645	184	
19045745	-111	2036	-7807	-13.542	248.392	-952.454	-8	-1	-4	-1.120	-0.140	-0.560	-347	23.645	184	
19046748	-103	2034	-7814	-12.566	248.148	-953.308	-8	0	-3	-1.120	0.000	-0.420	-347	23.645	260	
19047751	-106	2028	-7815	-12.932	247.416	-953.430	-6	-1	-4	-0.840	-0.140	-0.560	-347	23.645	260	
19048755	-124	2035	-7797	-15.128	248.270	-951.234	-7	0	-3	-0.980	0.000	-0.420	-347	23.645	260	
19049759	-102	2038	-7804	-12.444	248.636	-952.088	-9	-1	-4	-1.260	-0.140	-0.560	-347	23.645	260	
19050762	-100	2036	-7811	-12.200	248.392	-952.942	-9	0	-3	-1.260	0.000	-0.420	-347	23.645	188	
19051765	-114	2045	-7812	-13.908	249.490	-953.064	-8	-1	-4	-1.120	-0.140	-0.560	-347	23.645	188	
19052769	-112	2039	-7811	-13.664	248.758	-952.942	-8	-2	-4	-1.120	-0.280	-0.560	-347	23.645	188	
19053772	-106	2051	-7824	-12.932	250.222	-954.528	-9	0	-3	-1.260	0.000	-0.420	-347	23.645	188	
19054775	-104	2062	-7829	-12.688	251.564	-955.138	-9	-1	-3	-1.260	-0.140	-0.420	-347	23.645	288	
19055779	-109	2059	-7823	-13.298	251.198	-954.406	-9	-1	-4	-1.260	-0.140	-0.560	-347	23.645	288	
19056783	-102	2057	-7818	-12.444	250.954	-953.796	-7	1	-4	-0.980	0.140	-0.560	-347	23.645	288	
19057786	-99	2064	-7811	-12.078	251.808	-952.942	-8	-1	-3	-1.120	-0.140	-0.420	-347	23.645	288	
19058789	-110	2059	-7814	-13.420	251.198	-953.308	-9	-1	-3	-1.260	-0.140	-0.420	-347	23.645	264	
19059793	-104	2060	-7831	-12.688	251.320	-955.382	-10	2	-3	-1.400	0.280	-0.420	-347	23.645	264	
19060796	-96	2077	-7828	-11.712	253.394	-955.016	-8	1	-4	-1.120	0.140	-0.560	-351	23.629	264	
19061799	-99	2083	-7827	-12.078	254.126	-954.894	-9	-1	-4	-1.260	-0.140	-0.560	-351	23.629	264	
19062802	-90	2079	-7833	-10.980	253.638	-955.626	-9	1	-3	-1.260	0.140	-0.420	-351	23.629	208	
19063806	-110	2081	-7816	-13.420	253.882	-953.552	-7	1	-3	-0.980	0.140	-0.420	-351	23.629	208	
19064809	-108	2073	-7822	-13.176	252.906	-954.284	-8	0	-3	-1.120	0.000	-0.420	-351	23.629	208	
19065812	-103	2060	-7821	-12.566	251.320	-954.162	-6	1	-4	-0.840	0.140	-0.560	-351	23.629	208	
19066816	-103	2063	-7821	-12.566	251.686	-954.162	-8	0	-3	-1.120	0.000	-0.420	-351	23.629	256	
19067820	-93	2059	-7832	-11.346	251.198	-955.504	-7	0	-3	-0.980	0.000	-0.420	-351	23.629	256	
19068823	-91	2089	-7844	-11.102	254.858	-956.968	-6	1	-4	-0.840	0.140	-0.560	-351	23.629	256	
19069827	-114	2095	-7843	-13.908	255.590	-956.846	-7	1	-4	-0.980	0.140	-0.560	-351	23.629	256	
19070831	-94	2095	-7835	-11.468	255.590	-955.870	-5	-1	-3	-0.700	-0.140	-0.420	-351	23.629	276	
19071834	-110	2073	-7835	-13.420	252.906	-955.870	-5	0	-4	-0.700	0.000	-0.560	-351	23.629	276	
19072837	-109	2101	-7844	-13.298	256.322	-956.968	-6	0	-4	-0.840	0.000	-0.560	-351	23.629	276	
19073841	-96	2096	-7852	-11.712	255.712	-957.944	-5	1	-3	-0.700	0.140	-0.420	-351	23.629	276	
19074845	-81	2089	-7845	-9.882	254.858	-957.090	-6	2	-2	-0.840	0.280	-0.280	-351	23.629	276	
19075848	-103	2121	-7851	-12.566	258.762	-957.822	-5	1	-3	-0.700	0.140	-0.420	-351	23.629	276	
19076851	-103	2094	-7838	-12.566	255.468	-956.236	-5	1	-3	-0.700	0.140	-0.420	-351	23.629	276	
19077855	-79	2102	-7835	-9.638	256.444	-955.870	-4	1	-4	-0.560	0.140	-0.560	-351	23.629	276	
19078858	-95	2101	-7866	-11.590	256.322	-959.652	-4	1	-2	-0.560	0.140	-0.280	-351	23.629	228	
19079861	-83	2108	-7860	-10.126	257.176	-958.920	-3	0	-3	-0.420	0.000	-0.420	-351	23.629	228	
19080865	-99	2103	-7848	-12.078	256.566	-957.456	-2	0	-3	-0.280	0.000	-0.420	-351	23.629	228	
19081869	-78	2093	-7840	-9.516	255.346	-956.480	-2	1	-3	-0.280	0.140	-0.420	-351	23.629	228	
19082872	-89	2105	-7852	-10.858	256.810	-957.944	-3	1	-3	-0.420	0.140	-0.420	-351	23.629	288	
19083875	-93	2127	-7824	-11.346	259.494	-954.528	-2	2	-2	-0.280	0.280	-0.280	-351	23.629	288	
19084879	-107	2104	-7833	-13.054	256.688	-955.626	-1	1	-3	-0.140	0.140	-0.420	-351	23.629	288	
19085882	-85	2118	-7849	-10.370	258.396	-957.578	-1	0	-4	-0.140	0.000	-0.560	-351	23.629	288	
19086885	-91	2120	-7843	-11.102	258.640	-956.846	-1	1	-4	-0.140	0.140	-0.560	-351	23.629	252	
19087889	-92	2106	-7835	-11.224	256.932	-955.870	-1	1	-3	-0.140	0.140	-0.420	-351	23.629	252	
19088893	-102	2101	-7833	-12.444	256.322	-955.626	0	2	-4	0.000	0.280	-0.560	-351	23.629	252	
19089896	-88	2101	-7845	-10.736	256.322	-957.090	0	1	-4	0.000	0.140	-0.560	-351	23.629	252	
19090899	-96	2097	-7840	-11.712	255.834	-956.480	-2	0	-3	-0.280	0.000	-0.420	-351	23.629	232	
19091903	-101	2091	-7838	-12.322	255.102	-956.236	0	1	-4	0.000	0.140	-0.560	-351	23.629	232	
19092906	-93	2095	-7852	-11.346	255.590	-957.944	1	2	-2	0.140	0.280	-0.280	-351	23.629	232	
19093909	-120	2087	-7847	-14.640	254.614	-957.334	1	1	-3	0.140	0.140	-0.420	-351	23.629	232	
19094913	-104	2087	-7843	-12.688	254.614	-956.846	1	1	-2	0.140	0.140	-0.280	-351	23.629	280	
19095917	-81	2099	-7847	-9.882	256.078	-957.334	1	2	-2	0.140	0.280	-0.280	-351	23.629	280	
19096920	-78	2111	-7837	-9.516	257.542	-956.114	1	2	-2	0.140	0.280	-0.280	-351	23.629	280	
19097923	-97	2103	-7842	-11.834	256.566	-956.724	2	3	-2	0.280	0.420	-0.280	-351	23.629	280	
19098927	-73	2089	-7848	-8.906	254.858	-957.456	3	1	-3	0.420	0.140	-0.420	-351	23.629	204	
19099930	-82	2095	-7847	-10.004	255.590	-957.334	5	1	-3	0.700	0.140	-0.420	-351	23.629	204	
19100933	-82	2074	-7846	-10.004	253.028	-957.212	4	1	-2	0.560	0.140	-0.280	-351	23.629	204	
19101936	-86	2081	-7846	-10.492	253.882	-957.212	2	2	-2	0.280	0.280	-0.280	-351	23.629	204	
19102940	-76	2082	-7851	-9.272	254.004	-957.822	2	1	-2	0.280	0.140	-0.280	-351	23.629	268	
19103943	-77	2070	-7830	-9.394	252.540	-955.260	2	2	-2	0.280	0.280	-0.280	-351	23.629	268	
19104946	-72	2077	-7849	-8.784	253.394	-957.578	3	1	-2	0.420	0.140	-0.280	-351	23.629	268	
19105950	-95	2071	-7847	-11.590	252.662	-957.334	3	1	-2	0.420	0.140	-0.280	-351	23.629	268	
19106953	-82	2077	-7860	-10.004	253.394	-958.920	5	0	-2	0.700	0.000	-0.280	-351	23.629	256	
19107956	-91	2082	-7838	-11.102	254.004	-956.236	3	1	-2	0.420	0.140	-0.280	-351	23.629	256	
19108960	-73	2071	-7871	-8.906	252.662	-960.262	4	0	-2	0.560	0.000	-0.280	-347	23.645	256	
19109964	-76	2067	-7838	-9.272	252.174	-956.236	4	-1	-3	0.560	-0.140	-0.420	-347	23.645	256	
19110967	-100	2067	-7839	-12.200	252.174	-956.358	3	0	-2	0.420	0.000	-0.280	-347	23.645	248	
19111970	-84	2071	-7855	-10.248	252.662	-958.310	3	1	-2	0.420	0.140	-0.280	-347	23.645	248	
19112974	-83	2052	-7831	-10.126	250.344	-955.382	5	0	-2	0.700	0.000	-0.280	-347	23.645	248	
19113978	-108	2065	-7844	-13.176	251.930	-956.968	4	0	-2	0.560	0.000	-0.280	-347	23.645	248	
19114981	-93	2066	-7859	-11.346	252.052	-958.798	4	1	-1	0.560	0.140	-0.140	-347	23.645	216	
19115984	-116	2043	-7840	-14.152	249.246	-956.480	4	2	-2	0.560	0.280	-0.280	-347	23.645	216	
19116988	-103	2060	-7844	-12.566	251.320	-956.968	5	2	-2	0.700	0.280	-0.280	-347	23.645	216	
19117991	-96	2042	-7834	-11.712	249.124	-955.748	4	1	-1	0.560	0.140	-0.140	-347	23.645	216	
19118994	-97	2049	-7829	-11.834	249.978	-955.138	4	-1	-1	0.560	-0.140	-0.140	-347	23.645	284	
19119998	-86	2046	-7843	-10.492	249.612	-956.846	5	0	-2	0.700	0.000	-0.280	-347	23.645	284	
19121002	-88	2055	-7851	-10.736	250.710	-957.822	5	0	-1	0.700	0.000	-0.140	-347	23.645	284	
19122005	-81	2052	-7842	-9.882	250.344	-956.724	4	-1	-2	0.560	-0.140	-0.280	-347	23.645	284	
19123008	-88	2053	-7856	-10.736	250.466	-958.432	5	0	-2	0.700	0.000	-0.280	-347	23.645	244	
19124012	-92	2046	-7850	-11.224	249.612	-957.700	5	1	-1	0.700	0.140	-0.140	-347	23.645	244	
19125015	-69	2038	-7840	-8.418	248.636	-956.480	4	-1	-1	0.560	-0.140	-0.140	-347	23.645	244	
19126018	-80	2064	-7838	-9.760	251.808	-956.236	5	0	-1	0.700	0.000	-0.140	-347	23.645	244	
19127022	-99	2053	-7832	-12.078	250.466	-955.504	5	0	-1	0.700	0.000	-0.140	-347	23.645	224	
19128026	-91	2045	-7868	-11.102	249.490	-959.896	5	1	-1	0.700	0.140	-0.140	-347	23.645	224	
19129029	-75	2052	-7851	-9.150	250.344	-957.822	5	1	-1	0.700	0.140	-0.140	-347	23.645	224	
19130032	-99	2053	-7828	-12.078	250.466	-955.016	7	0	-1	0.980	0.000	-0.140	-347	23.645	224	
19131036	-84	2060	-7817	-10.248	251.320	-953.674	7	0	-2	0.980	0.000	-0.280	-347	23.645	220	
19132040	-72	2043	-7843	-8.784	249.246	-956.846	7	0	-1	0.980	0.000	-0.140	-347	23.645	220	
19133043	-76	2052	-7810	-9.272	250.344	-952.820	6	-1	0	0.840	-0.140	0.000	-347	23.645	220	
19134047	-86	2031	-7811	-10.492	247.782	-952.942	6	-2	0	0.840	-0.280	0.000	-347	23.645	220	
19135051	-94	2041	-7823	-11.468	249.002	-954.406	5	-1	1	0.700	-0.140	0.140	-347	23.645	224	
19136054	-80	2019	-7830	-9.760	246.318	-955.260	7	-1	1	0.980	-0.140	0.140	-347	23.645	224	
19137057	-83	2020	-7824	-10.126	246.440	-954.528	7	-1	0	0.980	-0.140	0.000	-347	23.645	224	
19138061	-99	2017	-7828	-12.078	246.074	-955.016	7	-2	0	0.980	-0.280	0.000	-347	23.645	224	
19139065	-80	2030	-7818	-9.760	247.660	-953.796	6	-2	0	0.840	-0.280	0.000	-347	23.645	208	
19140068	-88	2021	-7819	-10.736	246.562	-953.918	8	-2	2	1.120	-0.280	0.280	-347	23.645	208	
19141071	-99	1998	-7832	-12.078	243.756	-955.504	9	-1	2	1.260	-0.140	0.280	-351	23.629	208	
19142075	-111	2010	-7827	-13.542	245.220	-954.894	7	-2	0	0.980	-0.280	0.000	-351	23.629	208	
19143078	-100	2002	-7823	-12.200	244.244	-954.406	7	-1	1	0.980	-0.140	0.140	-351	23.629	220	
19144081	-110	2017	-7789	-13.420	246.074	-950.258	9	-1	2	1.260	-0.140	0.280	-351	23.629	220	
19145085	-100	2002	-7796	-12.200	244.244	-951.112	9	-1	1	1.260	-0.140	0.140	-351	23.629	220	
19146089	-88	1984	-7819	-10.736	242.048	-953.918	8	-1	2	1.120	-0.140	0.280	-351	23.629	220	
19147092	-109	1986	-7820	-13.298	242.292	-954.040	8	-2	3	1.120	-0.280	0.420	-351	23.629	228	
19148096	-114	1990	-7819	-13.908	242.780	-953.918	8	-2	1	1.120	-0.280	0.140	-351	23.629	228	
19149100	-94	1987	-7799	-11.468	242.414	-951.478	8	-3	1	1.120	-0.420	0.140	-351	23.629	228	
19150103	-102	1975	-7827	-12.444	240.950	-954.894	7	-1	2	0.980	-0.140	0.280	-351	23.629	228	
19151106	-119	1974	-7790	-14.518	240.828	-950.380	10	-2	2	1.400	-0.280	0.280	-351	23.629	224	
19152110	-118	1966	-7817	-14.396	239.852	-953.674	8	-3	3	1.120	-0.420	0.420	-351	23.629	224	
19153114	-112	1967	-7816	-13.664	239.974	-953.552	9	-2	3	1.260	-0.280	0.420	-351	23.629	224	
19154117	-139	1978	-7828	-16.958	241.316	-955.016	9	-3	4	1.260	-0.420	0.560	-351	23.629	224	
19155120	-133	1959	-7822	-16.226	238.998	-954.284	8	-3	3	1.120	-0.420	0.420	-351	23.629	212	
19156124	-126	1968	-7816	-15.372	240.096	-953.552	7	-2	3	0.980	-0.280	0.420	-351	23.629	212	
19157127	-127	1974	-7811	-15.494	240.828	-952.942	8	-2	4	1.120	-0.280	0.560	-351	23.629	212	
19158130	-123	1964	-7832	-15.006	239.608	-955.504	7	-1	4	0.980	-0.140	0.560	-351	23.629	212	
19159134	-135	1951	-7841	-16.470	238.022	-956.602	9	-2	5	1.260	-0.280	0.700	-351	23.629	240	
19160138	-143	1967	-7817	-17.446	239.974	-953.674	10	-5	4	1.400	-0.700	0.560	-351	23.629	240	
19161141	-144	1959	-7817	-17.568	238.998	-953.674	9	-2	4	1.260	-0.280	0.560	-351	23.629	240	
19162144	-127	1970	-7825	-15.494	240.340	-954.650	8	-2	4	1.120	-0.280	0.560	-351	23.629	240	
19163148	-125	1949	-7815	-15.250	237.778	-953.430	7	-1	3	0.980	-0.140	0.420	-351	23.629	240	
19164151	-151	1940	-7818	-18.422	236.680	-953.796	8	-2	6	1.120	-0.280	0.840	-351	23.629	240	
19165154	-143	1953	-7815	-17.446	238.266	-953.430	8	-1	4	1.120	-0.140	0.560	-351	23.629	240	
19166158	-151	1941	-7825	-18.422	236.802	-954.650	9	0	4	1.260	0.000	0.560	-351	23.629	240	
19167162	-141	1934	-7842	-17.202	235.948	-956.724	8	1	5	1.120	0.140	0.700	-351	23.629	252	
19168165	-146	1939	-7825	-17.812	236.558	-954.650	6	0	6	0.840	0.000	0.840	-351	23.629	252	
19169168	-149	1933	-7818	-18.178	235.826	-953.796	5	-1	5	0.700	-0.140	0.700	-351	23.629	252	
19170172	-163	1937	-7838	-19.886	236.314	-956.236	7	-1	4	0.980	-0.140	0.560	-351	23.629	252	
19171175	-116	1921	-7834	-14.152	234.362	-955.748	7	-1	6	0.980	-0.140	0.840	-351	23.629	256	
19172178	-117	1899	-7828	-14.274	231.678	-955.016	6	1	5	0.840	0.140	0.700	-351	23.629	256	
19173182	-134	1907	-7838	-16.348	232.654	-956.236	6	0	5	0.840	0.000	0.700	-342	23.664	256	
19174186	-120	1905	-7847	-14.640	232.410	-957.334	6	3	6	0.840	0.420	0.840	-342	23.664	256	
19175189	-145	1888	-7844	-17.690	230.336	-956.968	5	-1	6	0.700	-0.140	0.840	-342	23.664	264	
19176192	-131	1915	-7833	-15.982	233.630	-955.626	7	-1	5	0.980	-0.140	0.700	-342	23.664	264	
19177196	-119	1898	-7849	-14.518	231.556	-957.578	6	0	6	0.840	0.000	0.840	-342	23.664	264	
19178200	-130	1909	-7832	-15.860	232.898	-955.504	5	0	6	0.700	0.000	0.840	-342	23.664	264	
19179203	-135	1891	-7830	-16.470	230.702	-955.260	2	0	6	0.280	0.000	0.840	-342	23.664	284	
19180207	-111	1901	-7847	-13.542	231.922	-957.334	2	0	7	0.280	0.000	0.980	-342	23.664	284	
19181211	-127	1897	-7838	-15.494	231.434	-956.236	4	1	7	0.560	0.140	0.980	-342	23.664	284	
19182214	-124	1875	-7838	-15.128	228.750	-956.236	4	1	6	0.560	0.140	0.840	-342	23.664	284	
19183217	-130	1904	-7868	-15.860	232.288	-959.896	3	1	7	0.420	0.140	0.980	-342	23.664	272	
19184221	-132	1893	-7852	-16.104	230.946	-957.944	1	1	6	0.140	0.140	0.840	-342	23.664	272	
19185225	-127	1883	-7835	-15.494	229.726	-955.870	1	1	7	0.140	0.140	0.980	-342	23.664	272	
19186228	-130	1883	-7859	-15.860	229.726	-958.798	2	1	6	0.280	0.140	0.840	-342	23.664	272	
19187231	-120	1884	-7836	-14.640	229.848	-955.992	0	0	6	0.000	0.000	0.840	-342	23.664	248	
19188235	-145	1886	-7832	-17.690	230.092	-955.504	0	0	6	0.000	0.000	0.840	-342	23.664	248	
19189238	-135	1879	-7847	-16.470	229.238	-957.334	1	1	6	0.140	0.140	0.840	-351	23.629	248	
19190241	-130	1893	-7841	-15.860	230.946	-956.602	-1	3	7	-0.140	0.420	0.980	-351	23.629	248	
19191245	-145	1900	-7835	-17.690	231.800	-955.870	-2	2	7	-0.280	0.280	0.980	-351	23.629	292	
19192249	-125	1911	-7820	-15.250	233.142	-954.040	-1	2	6	-0.140	0.280	0.840	-351	23.629	292	
19193252	-106	1910	-7837	-12.932	233.020	-956.114	-2	2	6	-0.280	0.280	0.840	-351	23.629	292	
19194255	-120	1911	-7837	-14.640	233.142	-956.114	-3	1	6	-0.420	0.140	0.840	-351	23.629	292	
19195259	-123	1926	-7830	-15.006	234.972	-955.260	-4	2	7	-0.560	0.280	0.980	-351	23.629	272	
19196262	-130	1927	-7838	-15.860	235.094	-956.236	-4	2	7	-0.560	0.280	0.980	-351	23.629	272	
19197265	-133	1914	-7835	-16.226	233.508	-955.870	-4	1	7	-0.560	0.140	0.980	-351	23.629	272	
19198269	-123	1924	-7831	-15.006	234.728	-955.382	-6	1	6	-0.840	0.140	0.840	-351	23.629	272	
19199273	-124	1914	-7836	-15.128	233.508	-955.992	-7	2	7	-0.980	0.280	0.980	-351	23.629	316	
19200276	-135	1934	-7821	-16.470	235.948	-954.162	-5	0	6	-0.700	0.000	0.840	-351	23.629	316	
19201279	-115	1948	-7838	-14.030	237.656	-956.236	-7	1	7	-0.980	0.140	0.980	-351	23.629	316	
19202283	-128	1946	-7846	-15.616	237.412	-957.212	-7	3	6	-0.980	0.420	0.840	-351	23.629	316	
19203286	-143	1936	-7862	-17.446	236.192	-959.164	-7	3	6	-0.980	0.420	0.840	-351	23.629	292	
19204289	-146	1957	-7843	-17.812	238.754	-956.846	-9	2	6	-1.260	0.280	0.840	-351	23.629	292	
19205293	-124	1957	-7828	-15.128	238.754	-955.016	-7	3	5	-0.980	0.420	0.700	-351	23.629	292	
19206297	-113	1940	-7818	-13.786	236.680	-953.796	-7	3	7	-0.980	0.420	0.980	-351	23.629	292	
19207300	-114	1958	-7831	-13.908	238.876	-955.382	-6	2	5	-0.840	0.280	0.700	-351	23.629	256	
19208303	-137	1976	-7842	-16.714	241.072	-956.724	-9	2	6	-1.260	0.280	0.840	-351	23.629	256	
19209307	-125	1957	-7823	-15.250	238.754	-954.406	-9	2	5	-1.260	0.280	0.700	-351	23.629	256	
19210310	-120	1974	-7826	-14.640	240.828	-954.772	-7	3	6	-0.980	0.420	0.840	-351	23.629	256	
19211313	-114	1986	-7824	-13.908	242.292	-954.528	-8	4	6	-1.120	0.560	0.840	-351	23.629	296	
19212316	-116	2007	-7810	-14.152	244.854	-952.820	-9	3	5	-1.260	0.420	0.700	-351	23.629	296	
19213320	-127	1990	-7841	-15.494	242.780	-956.602	-11	4	5	-1.540	0.560	0.700	-351	23.629	296	
19214323	-109	1992	-7818	-13.298	243.024	-953.796	-8	4	4	-1.120	0.560	0.560	-351	23.629	296	
19215326	-95	2004	-7830	-11.590	244.488	-955.260	-8	4	4	-1.120	0.560	0.560	-351	23.629	344	
19216330	-130	1981	-7838	-15.860	241.682	-956.236	-8	3	4	-1.120	0.420	0.560	-351	23.629	344	
19217334	-130	1999	-7833	-15.860	243.878	-955.626	-10	4	4	-1.400	0.560	0.560	-351	23.629	344	
19218337	-126	1989	-7810	-15.372	242.658	-952.820	-8	3	4	-1.120	0.420	0.560	-351	23.629	344	
19219341	-130	2014	-7845	-15.860	245.708	-957.090	-9	3	4	-1.260	0.420	0.560	-351	23.629	324	
19220345	-122	2008	-7829	-14.884	244.976	-955.138	-9	3	4	-1.260	0.420	0.560	-351	23.629	324	
19221348	-114	2017	-7808	-13.908	246.074	-952.576	-9	3	4	-1.260	0.420	0.560	-342	23.664	324	
